market_id,question,dia,preco_medio,media_preco,desvio_preco,distancia_media
1800018,"Will Bitcoin reach $74,000 on March 31?",2026-03-31,0.20884482758620698,0.60806014813150078,0.23735475324737276,-0.39921532054529379
1800007,"Will Bitcoin reach $75,000 on March 31?",2026-04-01,0.999,0.60806014813150078,0.23735475324737276,0.39093985186849922
1800018,"Will Bitcoin reach $74,000 on March 31?",2026-04-01,0.999,0.60806014813150078,0.23735475324737276,0.39093985186849922
1800026,"Will Bitcoin reach $73,000 on March 31?",2026-04-01,0.98586184210526318,0.60806014813150078,0.23735475324737276,0.3778016939737624
1800037,"Will Bitcoin reach $72,000 on March 31?",2026-03-31,0.32216666666666671,0.60806014813150078,0.23735475324737276,-0.28589348146483406
